,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
1407,azure-powershellWebScrap,4551,microsoft powershel dsc addit version folder ad break deploy cmdlet templat deploy powershel version instruct get powershel version type psversiont look valu associ psversion modul version os version instruct get os version type psversiont look valu associ buildvers server descript get follow error youll see extract activ fine go deploy dsc configur use said resourc youll see alreadi contain folder label full path contain duplic version folder program file windowspowershel modul xsqlserver new behaviour sinc obvious break chang remov folder deploy without issu although notic target vm path program file windowspowershel modul xsqlserver dsc resourc bad exampl full bug problem howev version tf work cant use public version rather instal directli powershel galleri aa download test local add tf vst task zip import aa error evid public resourc powerplan remov folder work remov version powerplan import via tf replac use brows galleri option interestingli caus error howev use cmdlet save modul name powerplan path path download modul folder brows galleri differ save modul version folder includ remov whatev answer someth chang,,eshaparmar| danielsollondon,compute - extensions| service attention| bug,5/9/2017
1409,azure-powershellWebScrap,4553,order event return get azurermlog cmdlet get azurermlog descript result set alway order newest event first appear case sometim count upon,,gucalder| sdwheeler,doc - reference| monitor| service attention,5/9/2017
1408,azure-powershellWebScrap,4552,need document cmdlet output type descript livefyr comment post get azurermautomationschedul cmdlet refer would possibl add link output object command suggest azur command would realli help sever custom ask inform differ way gener refer relat net class dont alway match exactli return type wrap powershel provid,,twitchax,azure ps team| doc - reference,5/9/2017
1410,azure-powershellWebScrap,4554,set azurermsqldatabaseauditingpolici overwrit exist polici cmdlet set azurermsqldatabaseauditingpolici descript document set azurermsqldatabaseauditingpolici state cmdlet run success audit databas enabl databas use polici server audit ran cmdlet audit stop use polici contrari state get start sql databas audit articl say audit polici appli actual behavior,,giladmit,doc - reference| sql| service attention,5/9/2017
2043,azure-powershellWebScrap,4724,add scenario test locationcomplet resourcegroupcomplet descript add scenario test end end valid locationcomplet add test findloc test call client add scenario test end end valid resourcegroupcomplet add test getresourcegroup test call client,,maddieclayton,azure ps team,5/10/2017
2042,azure-powershellWebScrap,4723,refactor smart tester test hard code valu current test hard code number total test suit expect anytim new modul ad correspond test suit ad testmap json file test fail valu updat need refactor test dynam find total number test suit remov hard code valu,,cormacpayne,azure ps team| engineering| test debt,5/10/2017
388,azure-powershellWebScrap,3358,remov azurermsqldatabaseaudit unnecessari alia cmdlet remov azurermsqldatabaseaudit powershel version instruct get powershel version type psversiont look valu associ psversion modul version os version instruct get os version type psversiont look valu associ buildvers descript cmdlet remov azurermsqldatabaseaudit alia also remov azurermsqldatabaseaudit alia remov chang origin intend name debug output instruct get debug output set debugprefer continu execut cmdlet script caus issu script step reproduct,,yaakoviyun,sql| service attention,6/1/2017
390,azure-powershellWebScrap,3362,remov help xml file sourc code gener build time markdown help descript size help xml file eg src resourcemanag comput command comput microsoft azur command comput dll help xml src servicemanag computecommand servicemanag microsoft windowsazur command servicemanag dll help xml becom huge make difficult add remov new content found imposs rebas dev branch sinc conflict line help xml file way modular file,,markcowl,azure ps team,6/1/2017
2022,azure-powershellWebScrap,3736,test azurermresourcegroupdeploy valid error array singl element cmdlet test azurermresourcegroupdeploy powershel version modul version get modul azurerm resourc version os version descript given paramet paramet subscrib valu name monitoringsubscript filternam filter filtervalu bulkfilternam filter bulk bulkfiltervalu name monitoringsubscript filternam filter filtervalu bulkfilternam filter bulk bulkfiltervalu piec templat copi name subscriberscopyl count length paramet subscrib apivers variabl sbversion name concat paramet servicebusnamespacenam paramet topicnamemain paramet subscrib copyindex name type microsoft servicebu namespac topic subscript work fine chang paramet one element paramet subscrib valu name monitoringsubscript filternam filter filtervalu bulkfilternam filter bulk bulkfiltervalu get debug output valid return follow error deploy templat valid fail templat resourc concat paramet servicebusnamespacenam paramet topicnamemain paramet subscrib copyindex name line column valid languag express properti microsoft windowsazur resourcestack frontdoor express express jtokenexpress cant evalu pleas see usag detail script step reproduct,,ravbhatnagar,arm| service attention,6/4/2017
1725,azure-powershellWebScrap,4557,set azurermnetworksecuritygroup invalid address prefix cmdlet set azurermnetworksecuritygroup powershel version modul version moduletyp version name script azurerm autom script azurerm comput script azurerm network script azurerm profil os version descript add new secur rule use sourc address cidr valu add use web portal addit rule cidr exist get error tri use powershel add remov futur rule cidr valu appear work get follow error,,brandonstiff,more info label| network| service attention,6/9/2017
1724,azure-powershellWebScrap,4555,new azurermschedulerhttpjob api havent retri polici set cmdlet powershel version psversion psedit desktop pscompatiblevers buildvers clrversion wsmanstackvers psremotingprotocolvers serializationvers os version winserv descript wonder api havent retri polici set login portal setup retri polici,,derek1ee,scheduler| service attention,6/9/2017
2044,azure-powershellWebScrap,4727,resourcemanagementcli getconstructor find correct constructor option paramet miss descript call resourcemanagementcli getconstructor find constructor option paramet option paramet miss see usag createcustomarmcli script step reproduct var client azuresess instanc clientfactori createarmcli resourcemanagementcli context azureenviron endpoint resourcemanag fail say resourcemanagementcli valid client type,,maddieclayton,azure ps team| engineering| sprint candidate,6/10/2017
416,azure-powershellWebScrap,4129,acquir azur ps modul use instal modul troubleshoot guid late numer report user get state abl execut certain cmdlet time result user sure version instal acquir current instal azur powershel modul use msi powershel galleri troubleshoot guid document scenario user get state unabl execut cmdlet multipl version azurerm profil accompani depend bad state guid suggest way solv issu either uninstal certain version instal addit accompani modul requir,,cormacpayne,doc - internal,6/13/2017
418,azure-powershellWebScrap,4130,set azurermvmextens throw chang properti publish allow cmdlet follow powershel vm access reset rgname resourc group name vmname vm name locat locat extensionnam vmaccessforlinux publish microsoft ostcextens version version publicconf privateconf usernam usernam password password ssh key cert content reset ssh true fals remov user usernam remov set azurermvmextens resourcegroupnam rgname vmname vmname locat locat name extensionnam publish publish extensiontyp extensionnam typehandlervers version settingstr publicconf protectedsettingstr privateconf powershel version instruct get powershel version type psversiont look valu associ psversion psversion modul version azurerm comput modul os version instruct get os version type psversiont look valu associ buildvers descript unabl use set azurermvmextens throw except describ requir specifi publish throw publish provid debug output instruct get debug output set debugprefer continu execut cmdlet script caus issu debug http request http method put absolut uri header ms client request id ffe ca accept languag en us bodi properti publish microsoft ostcextens type vmaccessforlinux typehandlervers autoupgrademinorvers true set protectedset usernam travismc password test password locat north europ debug http respons statu code conflict header pragma cach strict transport secur max age includesubdomain ms serv ms request id ed da bc cach control cach server microsoft httpapi microsoft httpapi ms ratelimit remain subscript write ms correl request id cb ed bfe edd cfdca ms rout request id westu zc cb ed bfe edd cfdca date tue jun gmt bodi error code propertychangenotallow target publish messag chang properti publish allow debug pm setazurevmextensioncommand end process debug pm setazurevmextensioncommand end process set azurermvmextens chang properti publish allow errorcod propertychangenotallow errormessag chang properti publish allow statuscod reasonphras conflict operationid ed da bc line char set azurermvmextens resourcegroupnam rgname vmname vmname lo categoryinfo closeerror set azurermvmextens computecloudexcept fullyqualifiederrorid microsoft azur command comput setazurevmextensioncommand debug pm setazurevmextensioncommand end process debug pm setazurevmextensioncommand end process script step reproduct follow link describ,,danielsollondon,compute - extensions| service attention| bug,6/13/2017
